127.0.0.1 - - [22/Nov/2017:22:26:56 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-hard_15_888888_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:56 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_c98000_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:57 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_f29a00_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:57 -0200] "GET /livraria/javax.faces.resource/fa/fontawesome-webfont.woff2.xhtml?ln=primefaces&v=6.0?v=4.6.1 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:58 -0200] "POST /livraria/livro.xhtml HTTP/1.1" 200 147
127.0.0.1 - - [22/Nov/2017:22:26:58 -0200] "GET /livraria/autor.xhtml HTTP/1.1" 200 21226
127.0.0.1 - - [22/Nov/2017:22:26:58 -0200] "GET /livraria/javax.faces.resource/theme.css.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:58 -0200] "GET /livraria/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:58 -0200] "GET /livraria/javax.faces.resource/fa/font-awesome.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:58 -0200] "GET /livraria/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:58 -0200] "GET /livraria/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:58 -0200] "GET /livraria/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:59 -0200] "GET /livraria/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:59 -0200] "GET /livraria/javax.faces.resource/jsf.js.xhtml?ln=javax.faces HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:59 -0200] "GET /livraria/javax.faces.resource/logo.png.xhtml?ln=img HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:59 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-soft_35_adadad_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:59 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_666666_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:59 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-hard_15_888888_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:59 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_gloss-wave_16_121212_500x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:59 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_bbbbbb_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:59 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-soft_60_dddddd_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:26:59 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_c98000_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:00 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_inset-soft_15_121212_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:00 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_f29a00_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:00 -0200] "POST /livraria/autor.xhtml HTTP/1.1" 200 148
127.0.0.1 - - [22/Nov/2017:22:27:01 -0200] "GET /livraria/vendas.xhtml HTTP/1.1" 200 13676
127.0.0.1 - - [22/Nov/2017:22:27:01 -0200] "GET /livraria/javax.faces.resource/theme.css.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:01 -0200] "GET /livraria/javax.faces.resource/fa/font-awesome.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:01 -0200] "GET /livraria/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:01 -0200] "GET /livraria/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:01 -0200] "GET /livraria/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:01 -0200] "GET /livraria/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:01 -0200] "GET /livraria/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:01 -0200] "GET /livraria/javax.faces.resource/jsf.js.xhtml?ln=javax.faces HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:01 -0200] "GET /livraria/javax.faces.resource/logo.png.xhtml?ln=img HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:01 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-soft_35_adadad_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:01 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_666666_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:02 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-soft_60_dddddd_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:02 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_c98000_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:02 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_inset-soft_15_121212_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:02 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_f29a00_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:02 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_gloss-wave_16_121212_500x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "POST /livraria/vendas.xhtml HTTP/1.1" 200 147
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/autor.xhtml HTTP/1.1" 200 21230
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/fa/font-awesome.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/theme.css.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/jsf.js.xhtml?ln=javax.faces HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-soft_35_adadad_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_666666_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_gloss-wave_16_121212_500x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/logo.png.xhtml?ln=img HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-hard_15_888888_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:03 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_bbbbbb_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:08 -0200] "POST /livraria/autor.xhtml HTTP/1.1" 200 958
127.0.0.1 - - [22/Nov/2017:22:27:09 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-hard_55_555555_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:09 -0200] "GET /livraria/javax.faces.resource/messages/messages.png.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 27245
127.0.0.1 - - [22/Nov/2017:22:27:11 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_aaaaaa_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 200 4369
127.0.0.1 - - [22/Nov/2017:22:27:13 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_highlight-soft_60_dddddd_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:13 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_c98000_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
